LIBNAME,MEMNAME,MEMLABEL,TYPEMEM,NAME,TYPE,LENGTH,VARNUM,LABEL,FORMAT,FORMATL,FORMATD,INFORMAT,INFORML,INFORMD,JUST,NPOS,NOBS,ENGINE,CRDATE,MODATE,DELOBS,IDXUSAGE,MEMTYPE,IDXCOUNT,PROTECT,FLAGS,COMPRESS,REUSE,SORTED,SORTEDBY,CHARSET,COLLATE,NODUPKEY,NODUPREC,ENCRYPT,POINTOBS,GENMAX,GENNUM,GENNEXT,TRANSCOD
DATAQASG,JZM_BEZWAAR_TCMG,,,Wett_termijn_7_1,1,8,12,WETT_TERMIJN_7_1,DATETIME,22,3,DATETIME,22,3,1,72,1240,BASE,29JUN20:13:56:43,29JUN20:13:56:43,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TCMG,,,Wett_termijn_7_3,1,8,13,WETT_TERMIJN_7_3,DATETIME,22,3,DATETIME,22,3,1,80,1240,BASE,29JUN20:13:56:43,29JUN20:13:56:43,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TCMG,,,Wett_termijn_datum,1,8,14,WETT_TERMIJN_DATUM,DATETIME,22,3,DATETIME,22,3,1,88,1240,BASE,29JUN20:13:56:43,29JUN20:13:56:43,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Adviescommissie,2,1,16,ADVIESCOMMISSIE,$,1,0,$,1,0,0,150,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Cor_id,1,8,5,COR_ID,,13,0,,13,0,1,24,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Creatie_dat,1,8,13,CREATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,64,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Creatie_user,2,30,12,CREATIE_USER,$,30,0,$,30,0,0,90,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Jz_id,1,8,1,JZ_ID,,13,0,,13,0,1,0,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Jz_nr,2,6,4,JZ_NR,$,6,0,$,6,0,0,80,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Mutatie_dat,1,8,15,MUTATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,72,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Mutatie_user,2,30,14,MUTATIE_USER,$,30,0,$,30,0,0,120,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Overschrijding_datum,1,8,11,OVERSCHRIJDING_DATUM,DATETIME,22,3,DATETIME,22,3,1,56,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Sts_cd,2,3,7,STS_CD,$,3,0,$,3,0,0,87,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Uitstel_datum,1,8,10,UITSTEL_DATUM,DATETIME,22,3,DATETIME,22,3,1,48,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Vanaf_datum,1,8,2,VANAF_DATUM,DATETIME,22,3,DATETIME,22,3,1,8,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Volg_nr,1,8,3,VOLG_NR,,11,0,,11,0,1,16,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Wett_termijn_7_1,1,8,8,WETT_TERMIJN_7_1,DATETIME,22,3,DATETIME,22,3,1,32,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Wett_termijn_7_3,1,8,9,WETT_TERMIJN_7_3,DATETIME,22,3,DATETIME,22,3,1,40,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BEZWAAR_TERMIJN_HIST_TCMG,,,Wijziging_in,2,1,6,WIJZIGING_IN,$,1,0,$,1,0,0,86,2148,BASE,29JUN20:13:56:44,29JUN20:13:56:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Aanmaken_bob,2,1,25,AANMAKEN_BOB,$,1,0,$,1,0,0,263,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Bedrag_afspraak_afd,1,8,37,BEDRAG_AFSPRAAK_AFD,,24,6,,24,6,1,200,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Bedrag_tra_cd_1,1,8,6,BEDRAG_TRA_CD_1,,24,6,,24,6,1,32,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Bedrag_tra_cd_2,1,8,8,BEDRAG_TRA_CD_2,,24,6,,24,6,1,40,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Bedrag_tra_cd_3,1,8,10,BEDRAG_TRA_CD_3,,24,6,,24,6,1,48,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Betaal_bedrag,1,8,3,BETAAL_BEDRAG,,26,6,,26,6,1,16,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Betaald_na,1,8,21,BETAALD_NA,,24,6,,24,6,1,120,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Betaald_voor,1,8,15,BETAALD_VOOR,,24,6,,24,6,1,72,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Cor_id_beschikking,1,8,29,COR_ID_BESCHIKKING,,13,0,,13,0,1,152,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Creatie_dat,1,8,44,CREATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,240,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Creatie_user,2,30,45,CREATIE_USER,$,30,0,$,30,0,0,320,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Cst_cd,2,8,27,CST_CD,$,8,0,$,8,0,0,265,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Cst_cd_beschikking,2,8,28,CST_CD_BESCHIKKING,$,8,0,$,8,0,0,273,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Datum_afd,1,8,39,DATUM_AFD,DATETIME,22,3,DATETIME,22,3,1,216,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Datum_afspraak_afd,1,8,38,DATUM_AFSPRAAK_AFD,DATETIME,22,3,DATETIME,22,3,1,208,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Gedeclareerd_na,1,8,20,GEDECLAREERD_NA,,24,6,,24,6,1,112,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Gedeclareerd_voor,1,8,14,GEDECLAREERD_VOOR,,24,6,,24,6,1,64,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Ingetrokken_na,1,8,22,INGETROKKEN_NA,,24,6,,24,6,1,128,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Ingetrokken_voor,1,8,16,INGETROKKEN_VOOR,,24,6,,24,6,1,80,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Jz_id,1,8,1,JZ_ID,,13,0,,13,0,1,0,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Mutatie_dat,1,8,42,MUTATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,232,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Mutatie_user,2,30,43,MUTATIE_USER,$,30,0,$,30,0,0,290,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Open_verlening_na,1,8,24,OPEN_VERLENING_NA,,24,6,,24,6,1,144,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Open_verlening_voor,1,8,18,OPEN_VERLENING_VOOR,,24,6,,24,6,1,96,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Open_vordering_na,1,8,23,OPEN_VORDERING_NA,,24,6,,24,6,1,136,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Open_vordering_voor,1,8,17,OPEN_VORDERING_VOOR,,24,6,,24,6,1,88,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Sts_cd_na,2,3,12,STS_CD_NA,$,3,0,$,3,0,0,260,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Sts_cd_voor,2,3,11,STS_CD_VOOR,$,3,0,$,3,0,0,257,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Tra_bedrag_beschikking_1,1,8,32,TRA_BEDRAG_BESCHIKKING_1,,24,6,,24,6,1,168,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Tra_bedrag_beschikking_2,1,8,35,TRA_BEDRAG_BESCHIKKING_2,,24,6,,24,6,1,184,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Tra_cd_1,2,3,5,TRA_CD_1,$,3,0,$,3,0,0,248,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Tra_cd_2,2,3,7,TRA_CD_2,$,3,0,$,3,0,0,251,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Tra_cd_3,2,3,9,TRA_CD_3,$,3,0,$,3,0,0,254,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Tra_cd_afd,2,3,40,TRA_CD_AFD,$,3,0,$,3,0,0,287,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Tra_cd_beschikking_1,2,3,31,TRA_CD_BESCHIKKING_1,$,3,0,$,3,0,0,281,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Tra_cd_beschikking_2,2,3,34,TRA_CD_BESCHIKKING_2,$,3,0,$,3,0,0,284,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Tra_id_afd,1,8,36,TRA_ID_AFD,,13,0,,13,0,1,192,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Tra_id_beschikking_1,1,8,30,TRA_ID_BESCHIKKING_1,,13,0,,13,0,1,160,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Tra_id_beschikking_2,1,8,33,TRA_ID_BESCHIKKING_2,,13,0,,13,0,1,176,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Vaststelling_bedrag,1,8,4,VASTSTELLING_BEDRAG,,26,6,,26,6,1,24,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Verleen_bedrag,1,8,2,VERLEEN_BEDRAG,,26,6,,26,6,1,8,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Verleen_na,1,8,19,VERLEEN_NA,,24,6,,24,6,1,104,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Verleend_voor,1,8,13,VERLEEND_VOOR,,24,6,,24,6,1,56,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Verwijder_trans,2,1,26,VERWIJDER_TRANS,$,1,0,$,1,0,0,264,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BOB_WIZARD_TCMG,,,Vordering_tra_id_afd,1,8,41,VORDERING_TRA_ID_AFD,,13,0,,13,0,1,224,24,BASE,29JUN20:13:56:45,29JUN20:13:56:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BRIEF_FUNCTIE_TCMG,,,Creatie_dat,1,8,3,CREATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,0,10,BASE,29JUN20:13:57:51,29JUN20:13:57:51,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BRIEF_FUNCTIE_TCMG,,,Creatie_user,2,30,4,CREATIE_USER,$,30,0,$,30,0,0,83,10,BASE,29JUN20:13:57:51,29JUN20:13:57:51,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BRIEF_FUNCTIE_TCMG,,,Fnc_cd,2,3,1,FNC_CD,$,3,0,$,3,0,0,16,10,BASE,29JUN20:13:57:51,29JUN20:13:57:51,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BRIEF_FUNCTIE_TCMG,,,Mutatie_dat,1,8,5,MUTATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,8,10,BASE,29JUN20:13:57:51,29JUN20:13:57:51,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BRIEF_FUNCTIE_TCMG,,,Mutatie_user,2,30,6,MUTATIE_USER,$,30,0,$,30,0,0,113,10,BASE,29JUN20:13:57:51,29JUN20:13:57:51,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_BRIEF_FUNCTIE_TCMG,,,Oms,2,64,2,OMS,$,64,0,$,64,0,0,19,10,BASE,29JUN20:13:57:51,29JUN20:13:57:51,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_FUNCTIE_VAN_BRIEF_TCMG,,,Creatie_dat,1,8,3,CREATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,0,23,BASE,29JUN20:13:57:51,29JUN20:13:57:51,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_FUNCTIE_VAN_BRIEF_TCMG,,,Creatie_user,2,30,4,CREATIE_USER,$,30,0,$,30,0,0,27,23,BASE,29JUN20:13:57:51,29JUN20:13:57:51,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_FUNCTIE_VAN_BRIEF_TCMG,,,Cst_cd,2,8,2,CST_CD,$,8,0,$,8,0,0,19,23,BASE,29JUN20:13:57:51,29JUN20:13:57:51,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_FUNCTIE_VAN_BRIEF_TCMG,,,Fnc_cd,2,3,1,FNC_CD,$,3,0,$,3,0,0,16,23,BASE,29JUN20:13:57:51,29JUN20:13:57:51,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_FUNCTIE_VAN_BRIEF_TCMG,,,Mutatie_dat,1,8,5,MUTATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,8,23,BASE,29JUN20:13:57:51,29JUN20:13:57:51,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_FUNCTIE_VAN_BRIEF_TCMG,,,Mutatie_user,2,30,6,MUTATIE_USER,$,30,0,$,30,0,0,57,23,BASE,29JUN20:13:57:51,29JUN20:13:57:51,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Aard_bob,2,1,25,AARD_BOB,$,1,0,$,1,0,0,400,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Actiedatum,1,8,13,ACTIEDATUM,DATETIME,22,3,DATETIME,22,3,1,56,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Actuele_beh_mdw_id,1,8,21,ACTUELE_BEH_MDW_ID,,13,0,,13,0,1,72,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Actuele_beh_rol_cd,2,3,22,ACTUELE_BEH_ROL_CD,$,3,0,$,3,0,0,397,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Afhandeldatum,1,8,14,AFHANDELDATUM,DATETIME,22,3,DATETIME,22,3,1,64,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Bedrag_bob,1,8,24,BEDRAG_BOB,,24,6,,24,6,1,88,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Cor_id,1,8,8,COR_ID,,13,0,,13,0,1,32,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Creatie_dat,1,8,27,CREATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,96,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Creatie_user,2,30,26,CREATIE_USER,$,30,0,$,30,0,0,401,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Datum_dos_jz,1,8,12,DATUM_DOS_JZ,DATETIME,22,3,DATETIME,22,3,1,48,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Dos_id,1,8,7,DOS_ID,,13,0,,13,0,1,24,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Dos_ssg_cd,2,1,10,DOS_SSG_CD,$,1,0,$,1,0,0,133,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Dos_sts_cd,2,3,9,DOS_STS_CD,$,3,0,$,3,0,0,130,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,JZM_PROCEDURE_TCMG,,,Hoofdproces,2,10,31,HOOFDPROCES,$,10,0,$,10,0,0,461,1266,BASE,29JUN20:13:56:42,29JUN20:13:56:42,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
